song_id;song_name;artists;danceability;energy;loudness;speechiness;acousticness;instrumentalness;valence;tempo;artist;artist_gender;artist_popularity;popularity;artist_region;artist_category
1DBwQlPJHqOVqXlckWk1la;You Don't Mess Around With Jim;{'1R6Hx1tJ2VOUyodEpC12xM': 'Jim Croce'};702;749;-6362;596;479;791;968;163782;Jim Croce;M;68;58;North America;Solo
5w4Hocwc7JXeJhtoMPJtTZ;Million Dollar Bill;{'6XpaIBNiVzIetEPCWDvAFP': 'Whitney Houston'};714;747;-4134;111;54;0;765;119899;Whitney Houston;F;84;54;North America;Solo
2Iv4HSoMX2fDeXFcOJWyWX;Until It Sleeps;{'2ye2Wgw4gimLv2eAKyk1NB': 'Metallica'};577;914;-4392;293;355;107;741;113403;Metallica;M;85;55;North America;Band
06ve1gBY6IUHfvXcq8cGJr;West Side Story;{'1FizW0swe8ODtXvEOHXbHX': 'LFO'};689;786;-4619;481;93;0;319;10006;LFO;M;50;5;North America;Band
6TIYyC6O3KjSGjM9PdcLiM;Philadelphia;{'5xLSa7l4IV1gsQfhAMvl0U': 'B.B. King'};714;577;-15192;377;619;123;961;109629;B.B. King;M;66;5;North America;Solo
6I1rRTrHoY0VDJPi64OYH5;Tired of Toein' the Line;{'6JGUkLiRAWMNYaHdUCIUvC': 'Rocky Burnette'};7;789;-9591;33;612;272;819;120804;Rocky Burnette;M;26;33;North America;Solo
2afCBiru10AFckfOa49wIa;You & I;{'4AK6F7OLvEQ5QYCBNiQWHq': 'One Direction'};574;329;-6829;274;22;0;356;130993;One Direction;M;86;70;Europe;Solo
4cMNZJW9v8FXA7lClzWSp7;Dead Skunk;{'3loACRmkzdtOMNJEaB6j8L': 'Loudon Wainwright III'};637;814;-658;298;589;0;97;146875;Loudon Wainwright III;M;49;22;North America;Solo
1zyqZONW985Cs4osz9wlsu;On the Hotline;{'6XwcepfAsPhrvwziGxhwju': 'Pretty Ricky'};704;854;-5477;183;185;0;688;92988;Pretty Ricky;M;61;55;North America;Band
61gHYpXHLSNSw4Uzxv2ji9;Touch Me;{'2zVsfeSyFbCey7rq7PasHp': 'Cathy Dennis'};0.641;0.757;-12.2;0.035;0.00241;0.0207;0.456;118.004;Cathy Dennis;F;35;22;Europe;Solo
5KA6S4auXremQLoBIsKprz;Bow Down;{'3zNM2tRfTX6LI1lN2PlrTt': 'Westside Connection'};892;455;-11206;292;181;0;473;92885;Westside Connection;M;62;50;North America;Band
0jVm8tMbpsDN7goNU6NyzL;Change Of Heart;{'4tX2TplrkIP4v05BNC903e': 'Tom Petty and the Heartbreakers'};534;869;-476;328;203;154;941;122499;Tom Petty and the Heartbreakers;M;74;37;North America;Band
1MlVJBle82wNGVlyTweOPj;Just A Little Bit;{'4PI5IHRvANLL76O5gRmGKL': 'Blue Cheer'};442;891;-5739;843;239;743;562;119397;Blue Cheer;M;38;1;North America;Band
6kxHMpVt9OYDQOwXYJrQAb;Touch The Fire;{'3IUisqn0mluZR0LITs8Sqk': 'ICEHOUSE'};537;958;-3993;432;945;347;525;129909;ICEHOUSE;M;56;32;Australia;Band
4QkvD53COA5qLA7rQ1Pa7D;Nobody But Me;{'7KdxWrkwsSjIxyHL0HNtiv': 'The Human Beinz'};568;75;-8913;466;731;0;407;7582;The Human Beinz;M;42;50;North America;Band
2RWs4c3ZJ74WwXlVC3QCQN;What Now;{'5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'};397;683;-4701;439;77;0;223;179922;Rihanna;F;91;60;North America;Solo
6hxK603i8PoKCsGwnvLOeD;Moan and Groan;{'6V3F8MZrOKdT9fU686ybE9': 'Mark Morrison'};68;394;-11833;391;114;145;375;141504;Mark Morrison;M;64;22;Europe;Solo
6gXrEUzibufX9xYPk3HD5p;Life in the Fast Lane - 2013 Remaster;{'0ECwFtbIWEVNwjlrfc6xoL': 'Eagles'};667;755;-7246;69;966;694;883;109535;Eagles;M;80;72;North America;Band
5mBHcJ6yNXyYGLosWkuGqv;Why Can't We Live Together;{'7JLwBH0X2G8tgHceqvOu5B': 'Timmy Thomas'};865;614;-9983;347;877;818;862;100436;Timmy Thomas;M;49;51;North America;Solo
0RXL78hItsSMuC01XlLopZ;Take Care Of Your Homework;{'4OGuNAnRFWZOgOA2d51taz': 'Johnnie Taylor'};786;592;-9816;47;881;18;583;110508;Johnnie Taylor;M;50;6;North America;Solo
4delgtiKX7L3nsbC0exhCS;Fire on the Mountain;{'59QxeZBL6k9L4oJBGSyukd': 'The Marshall Tucker Band'};506;827;-6356;366;107;242;571;101869;The Marshall Tucker Band;M;62;57;North America;Band
6GABzUMYfHeZQV4h4EuUX2;Almost;{'5ND0mGcL9SKSjWIjPd0xIb': 'Bowling For Soup'};544;878;-4016;367;835;0;642;139979;Bowling For Soup;M;67;40;North America;Band
1fZC5RQre8kgyhqNVflPTm;When You're Gone;{'7knQlwjtPZ9VP98f5XXhhn': 'Brenda And The Tabulations'};459;317;-13828;248;29;963;453;78918;Brenda And The Tabulations;F;36;24;North America;Band
31AOj9sFz2gM0O3hMARRBx;Losing My Religion;{'4KWTAlx2RvbpseOGMEmROg': 'R.E.M.'};671;849;-503;284;163;0;829;125613;R.E.M.;M;76;79;North America;Band
3pt4BDnaMo2vznoVSv7b2y;Kissin U;{'3SYGWAHCe31oykdeUPpoJp': 'Miranda Cosgrove'};624;86;-3129;43;119;0;521;110018;Miranda Cosgrove;F;52;53;North America;Solo
4L0JH42JwC8EgB2RnuTRKq;Boom Shak A-Tack;{'7lj2zDdfzBz8pCzfRx9WYu': 'Born Jamericans'};68;58;-9977;17;45;0;586;173406;Born Jamericans;M;41;31;North America;Band
0kcEK7YuNNfE7jiTnXS1cm;Atlantis;{'6vLlQYujOujIrm7zAKzEdG': 'Donovan'};326;313;-1617;348;177;569;344;76785;Donovan;M;62;48;Europe;Solo
40bd032FvXsRP6QIeKkANi;Stay;{'0hYxQe3AK5jBPCr5MumLHD': 'Sugarland'};549;284;-8383;388;774;0;389;135632;Sugarland;F;65;33;North America;Band
2Kurj5Ant5tAbjMCCoAJ52;Hell On Wheels;{'72OaDtakiy6yFqkt4TsiFt': 'Cher'};739;669;-12854;611;364;151;557;124297;Cher;F;74;30;North America;Solo
2l1AraumK6y3VUwi8Bw7iJ;New World Man;{'2Hkut4rAAyrQxRdof7FVJq': 'Rush'};523;794;-9696;409;199;978;886;157971;Rush;M;71;41;North American;Band
5oWFjdQnSa0PTNlpLnxnWG;Unborn Child;{'6jdObwsrIjSRnBbMw6lPBj': 'Seals and Crofts'};441;396;-9321;264;121;381;35;78072;Seals and Crofts;M;62;18;North American;Band
73hyTd7EOZHnxDNjCFUVav;Rock of Life;{'6IFXsrXBpwbIqtOUOiAa3p': 'Rick Springfield'};506;7;-5503;648;107;0;669;164192;Rick Springfield;M;66;31;Australia;Solo
3MKhV2pyf6PR4G6K7GsIUH;Sherry Don't Go;{'3lzlUccNrekC1oFPCjNIOX': 'The Lettermen'};306;287;-15426;279;563;0;604;101549;The Lettermen;M;45;9;North American;Band
0gKlfjQCqFLVgeP88a9HjE;I Wish I Was Eighteen Again;{'1YpkpllQrpNvPoQDtN9jLc': 'George Burns'};469;222;-17945;302;728;0;463;83251;George Burns;M;12;7;North American;Solo
6SUxrwVN19Kmd9JfIbjJUj;These Heaux;{'7DuTB6wdzqFJGFLSH17k8e': 'Bhad Bhabie'};852;577;-6347;16;215;0;448;119986;Bhad Bhabie;F;73;56;North American;Solo
2hGvPUVI9TqByJXR8PBSQ0;Stoned Out Of My Mind;{'7BFr36uI1dzJyo6tpa5Ued': 'The Chi-Lites'};745;469;-15822;414;561;128;797;105858;The Chi-Lites;M;52;26;North American;Band
6qG1vhp0H3sD39AgqPqTCI;I Only Have Eyes For You;{'0U2mUJuJkthantMGmsJygP': 'Jerry Butler'};481;52;-11507;438;534;0;724;121162;Jerry Butler;M;43;2;North American;Solo
5C6uh95eAL0RBTSGXKQwvk;Hometown Girl;{'7vCtweS8UVAXTyau2j0rDT': 'Josh Turner'};505;79;-5442;35;263;884;445;155934;Josh Turner;M;69;67;North American;Solo
22wKQbMH8n7wZfso2VcLJL;Opposite Of Adults;{'40giwFcTQtv9ezxW8yqxJU': 'Chiddy Bang'};677;89;-546;159;123;0;622;96009;Chiddy Bang;M;57;55;North American;Band
2SyYypYYj8R1RysmnfxWxt;Lay All Your Love On Me;{'6bJUzb3mLEYCkTAp7eNJgO': 'Information Society'};715;631;-1229;409;334;285;775;128161;Information Society;M;49;29;North American;Band
3tehrxZR8eaANHov4cEctL;Smack My Bitch Up;{'4k1ELeJKT1ISyDv8JivPpB': 'The Prodigy'};607;993;-4511;148;314;593;229;136208;The Prodigy;M;70;63;Europe;Band
2CXkN6UAb3jAFwz4VbsDq0;September Morn;{'7mEIug7XUlQHikrFxjTWes': 'Neil Diamond'};392;226;-17132;361;663;568;202;128414;Neil Diamond;M;73;54;North American;Solo
2os9b75IAD552X6SThCVhh;Drink on It;{'1UTPBmNbXNTittyMJrNkvw': 'Blake Shelton'};643;725;-5632;231;365;12;683;93975;Blake Shelton;M;78;35;North American;Solo
3q9e1qjPQAqZOQLR2BBqVK;Love Gonna Pack Up (And Walk Out);{'6PhJqhvF42CZ42NUmxIKLB': 'The Persuaders'};647;443;-11263;486;525;0;77;133296;The Persuaders;M;41;24;North American;Band
7j7LeOIVvfa3FB8m83unIU;Life In One Day;{'6loBF9iQdE11WSX29fNKqY': 'Howard Jones'};661;925;-6898;453;986;398;929;100961;Howard Jones;M;61;38;Europe;Solo
34DQNlufkpoXUeSaKopJjE;Hide and Seek;{'6e9JKYVEoR2Ny0bFXjt4q2': 'Pajama Party'};819;764;-11964;32;207;133;946;121473;Pajama Party;F;22;5;North American;Band
2TTYIwTM2iLC1YOyHuhRMt;Lucky;{'26dSoYclwsYLMAKD3tpOr4': 'Britney Spears'};765;791;-5707;317;262;154;966;95026;Britney Spears;F;82;64;North America;Solo
32jHB7W9b08OTorAqR0cJo;I Love This Bar;{'2bA6fzP0lMAQ4kz6CF61w8': 'Toby Keith'};608;825;-6303;419;24;656;454;115049;Toby Keith;M;73;61;North American;Solo
6xe3iovLb0xJPlFCATowgp;Pinball;{'1OtWnahLz9y3TjLuqS4gYp': 'Brian Protheroe'};627;478;-11919;126;645;119;383;74596;Brian Protheroe;M;34;39;Europe;Solo
0dTKLrt4tcUllWHCMr23ir;When I'm Holding You Tight (Remastered);{'68tUWDLwgRP7Ch2Gj8vQ1k': 'Michael Stanley Band'};62;882;-6824;42;387;385;833;138033;Michael Stanley Band;M;34;12;North American;Band
5KliOPpfkFJzNXJpmjgTR7;Guap;{'0c173mlxpT3dSFRgMO8XPh': 'Big Sean'};65;723;-5807;172;311;0;556;146076;Big Sean;M;85;41;North American;Solo
4n6T59TVOcJRLcb3ju7wm2;Gettin' Together;{'01hRNr3yF5bYnPq4wZ88iI': 'Tommy James & The Shondells'};703;81;-11065;64;543;445;96;143035;Tommy James & The Shondells;M;59;9;North American;Band
4PaV16f3DUo9QxbQMUzMKH;Who Am I;{'4L3GTE04bW5N7azA9QPhjA': 'Beenie Man'};628;753;-8778;468;211;0;559;86194;Beenie Man;M;64;49;North American;Solo
3GVhCuS4BRxCTvVj4Cmc8w;How Much I Feel;{'0J2Ej2rMQyqaUX3G6MUISw': 'Ambrosia'};667;573;-7933;277;312;0;501;95305;Ambrosia;M;58;57;North American;Band
2xLOMHjkOK8nzxJ4r6yOKR;Birthday;{'6jJ0s89eD6GaHleKKya26X': 'Katy Perry'};719;674;-5122;681;879;375;843;12598;Katy Perry;F;89;62;North America;Solo
3pEMTFhghwN52Cs8QVlfa8;Child of Clay;{'7bKOOOKEkE918wKOQEhYnp': 'Jimmie Rodgers'};451;348;-13621;306;679;132;456;97521;Jimmie Rodgers;M;35;2;North American;Solo
1p6fvUjZpBIR0LLYc90ez1;Trying To Hold On To My Woman;{'6Dpx8fRtNa9CEORHIiBQTG': 'Lamont Dozier'};312;53;-902;378;38;615;502;82957;Lamont Dozier;M;33;22;North American;Solo
0WoIwZ0JsFG5vP1CtQjdi3;On And On;{'0rqb5s3Cxj0lGr6jTrWc0P': 'Shyheim'};846;445;-10933;273;731;939;746;94228;Shyheim;M;41;35;North American;Solo
6Qn5zhYkTa37e91HC1D7lb;Whatever It Takes;{'53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons'};672;655;-5021;311;362;0;556;134945;Imagine Dragons;M;91;80;North America;Band
0gZyGBO0Zq1EX5gYhToqT3;Working Class Hero;{'7t4XHvWfj0XtEB8SNFeALw': 'Tommy Roe'};509;627;-5982;311;586;0;889;8074;Tommy Roe;M;44;0;North America;Solo
1Ti8nW5kOkv33Swl3DZveQ;A Woman Can Change A Man;{'5TbXjzD8tYgMD5JU2g2F8q': 'Joe Tex'};519;687;-13092;432;657;0;836;144294;Joe Tex;M;45;4;North America;Solo
0ayO9HLU8fRymoiFMVHqy3;Mr. Too Damn Good;{'7BLOa6FxCbMnowidkQfLIA': 'Gerald Levert'};804;322;-10001;344;354;0;31;11517;Gerald Levert;M;50;39;North America;Solo
76RAOpEGQesIFuT7acGH3r;The Americans (A Canadian's Opinion);{'0m7gTbaLi5fM22MiRaRf7G': 'Tex Ritter'};6;287;-17351;291;947;0;798;68269;Tex Ritter;M;32;8;North America;Solo
2CEgGE6aESpnmtfiZwYlbV;Dynamite;{'6MF9fzBmfXghAz953czmBC': 'Taio Cruz'};751;783;-3724;859;379;0;816;119975;Taio Cruz;M;73;73;Europe;Solo
33isDQHskg1Ze0UxTovLcz;Music In My Bones;{'5HRSYURV6LFFRCjAtiK0py': 'Joe Simon'};685;873;-6834;449;152;131;907;112262;Joe Simon;M;41;7;North America;Solo
1HYKv0B6bYycqpxWHydKy9;One More Drinkin' Song;{'0RKP52f5PNDCRZ9Luq2Sr7': 'Jerrod Niemann'};734;698;-5833;331;473;802;605;114031;Jerrod Niemann;M;61;47;North America;Solo
2g7iUTiLRue30KAXnesFgt;Trampled Under Foot - 1990 Remaster;{'36QJpDe2go2KgaRleHCDTp': 'Led Zeppelin'};55;835;-8632;487;163;179;808;11125;Led Zeppelin;M;83;53;Europe;Band
16Sqjju570hXPF3Pf5z94g;Sit With The Guru;{'1nyQBzKgZ2hBLr7PnyV7cI': 'Strawberry Alarm Clock'};454;535;-15318;345;737;564;807;134;Strawberry Alarm Clock;M;43;19;North America;Band
4T0ScSPdQKmGvruK7pavNP;Flex;{'5lHRUCqkQZCIWeX7xG4sYT': 'Rich Homie Quan'};0.726;0.607;-7.68;0.0498;0.0389;0;0.891;81.997;Rich Homie Quan;M;73;56;North America;Solo
2iUyvvPhSYN68f67c7xeVo;Time of the Season;{'2jgPkn6LuUazBoBk6vvjh5': 'The Zombies'};536;696;-6818;365;134;317;683;117179;The Zombies;M;64;55;Europe;Band
7zu3Xuz7D8OTilEr2oHKdL;I Don't Want to Wait;{'08DLZqQd6XDAVteF9nSEJ1': 'Paula Cole'};391;514;-6398;447;315;587;437;177872;Paula Cole;F;56;52;North America;Solo
2E43WFS4rRc09za2r2GmZl;My Songs Know What You Did In The Dark (Light Em Up);{'4UXqAaa6dQYAk18Lv7PEgX': 'Fall Out Boy'};557;922;-4335;65;342;669;524;151989;Fall Out Boy;M;87;68;North America;Band
76g7j4dXKULmiavJk31gK6;Someone, Someone;{'7oovWTnMtmERd4nCPjg4Pk': 'Brian Poole & The Tremeloes'};0.695;0.337;-14.466;0.033;0.757;0.00000277;0.676;112.788;Brian Poole & The Tremeloes;M;28;0;Europe;Band
2z5tXhynZ7JULfGxcz1rry;Maybe Tomorrow - Stereo Version/2010 Remaster;{'46jw0v7jeJN686D331Q8VC': 'The Iveys'};34;369;-11016;432;608;0;195;81472;The Iveys;M;6;13;Europe;Band
2WfaOiMkCvy7F5fcp2zZ8L;Take on Me;{'2jzc5TC5TVFLXQlBNiIUzE': 'a-ha'};573;902;-7638;54;18;125;876;84412;a-ha;M;74;81;Europe;Band
0AA6zq5ArZ1sSH7VIMi4NK;This Is Why I'm Hot;{'76RrKpsvOmSKG8CIjROdSG': 'MiMS'};621;6;-6349;576;277;0;485;80021;MiMS;M;51;55;North America;Solo
0aVsVsOYDSEEigiwTrIab9;Let Me;{'5ZsFI1h6hIdQRw2ti0hz81': 'ZAYN'};46;566;-5637;516;239;593;19;168419;ZAYN;M;84;70;Europe;Solo
76crWZqaiFzlTPGzNtT4w1;I Will Remember You;{'72Nhcx7prNk2ZCxhx0Y5es': 'Amy Grant'};513;658;-6432;277;329;93;336;177625;Amy Grant;F;57;34;North America;Solo
0c7rMww4Aq4iHQ74VQC0AP;Woman;{'59NO6KX7wQCG7jGdtH1NtL': 'Raheem DeVaughn'};754;492;-577;222;498;0;653;87011;Raheem DeVaughn;M;56;27;North America;Solo
5aQmsZCESbhasWW5VARdS8;Loud;{'4LLpKhyESsyAXpc4laK94U': 'Mac Miller'};649;822;-58;398;258;383;201;140026;Mac Miller;M;85;59;North America;Solo
77A7dWpSxVoauUbJn83Oj3;Country Boy (feat. George Jones & Charlie Daniels);{'2t2XKfWKLXpFIjFwy1K8wx': 'Aaron Lewis'};595;667;-6442;34;296;0;272;121949;Aaron Lewis;M;64;64;North America;Solo
7z8k6KAvjHX3RtkYNhIC9B;Magic;{'6DCIj8jNaNpBz8e5oKFPtp': 'The Cars'};683;806;-7574;42;125;548;962;118032;The Cars;M;70;48;North America;Band
1qoRqpfQdPf0SftHDo7w4o;Like a Boy;{'2NdeV5rLm47xAvogXrYhJX': 'Ciara'};701;724;-5751;145;267;0;425;132035;Ciara;F;75;48;North America;Solo
1GeNWyZtCHbcp3ZWp8GTOO;The Lady In Red;{'2RpHsROrX075xfIwHn6B2U': 'Chris de Burgh'};548;294;-17112;333;332;334;491;76698;Chris de Burgh;M;64;71;South America;Solo
6F2vo4sxRNQ58VYe3pdiaL;Rapture;{'4tpUmLEVLCGFr93o8hFFIB': 'Blondie'};724;704;-8258;511;113;425;96;107486;Blondie;F;72;50;North America;Band
2SiXAy7TuUkycRVbbWDEpo;You Shook Me All Night Long;{'711MCceyCBcFnzjGY4Q7Un': 'AC/DC'};532;767;-5509;574;287;513;755;127361;AC/DC;M;86;76;Australia;Band
0dyWQoMOU9oERL6c9vxtRp;25 To Life;{'7dGJo4pcD2V6oG8kP0tJRR': 'Eminem'};701;931;-945;243;239;0;362;79996;Eminem;M;94;63;North America;Solo
3mHYjCQLAE0gzVmf4Wantw;Blessed Are The Believers;{'7d7q5Y1p2QWS4QRAhTQR5E': 'Anne Murray'};489;465;-9444;244;124;0;358;90544;Anne Murray;F;58;27;North America;Solo
7nu9JKvNCQ0y41fQZpQHmD;Soul Sister, Brown Sugar;{'2BVYdY4PyfCF9z4NrkhEB2': 'Sam & Dave'};0.635;0.637;-7.938;0.0614;0.347;0;0.704;126.436;Sam & Dave;M;62;23;North America;Band
3QlTzofanSqDWywxEzGGE2;Fantastic Voyage;{'3y24n3XhZ96wgwRXjvS17T': 'Coolio'};888;584;-13308;112;389;325;762;104704;Coolio;M;69;48;North America;Solo
3jaUZhLiZOcgoJiGGd3hFD;One Moment in Time;{'6XpaIBNiVzIetEPCWDvAFP': 'Whitney Houston'};267;571;-5994;333;422;0;304;155886;Whitney Houston;F;84;56;North America;Solo
11ZnVkr0UJiTM14qAa8MW1;Grease;{'3CDKmzJu6uwEGnPLLZffpD': 'Frankie Valli'};81;474;-8697;467;218;0;87;109335;Frankie Valli;M;62;43;North America;Solo
3uNxL0bVozZoG6GPCfVR7Q;Happy;{'7dXeJ8kAqTqtvNWQNV3sdU': 'Surface'};806;635;-806;877;105;247;697;97934;Surface;M;45;21;North America;Band
1RQnYh2xw2BPpnzQFbO5r5;Too Much;{'0uq5PttqEjj3IH1bzwcrXF': 'Spice Girls'};333;631;-4992;461;484;0;342;8014;Spice Girls;F;74;53;Europe;Band
0o4S4YWcJvSKZnO0czq27Q;Invisible;{'7H6dkUChT5EoOQtUVMg4cN': 'Hunter Hayes'};422;591;-6152;461;818;0;202;155995;Hunter Hayes;M;71;38;North America;Solo
4KFM3A5QF2IMcc6nHsu3Wp;Englishman In New York;{'0Ty63ceoRnnJKVEYP0VQpk': 'Sting'};678;348;-17523;397;387;512;63;102009;Sting;M;74;68;Europe;Solo
2XsBSbENuPJNqp50W3iy48;Everyday People;{'1Fmb52lZ6Jv7FMWXXTPO3K': 'Joan Jett & The Blackhearts'};571;871;-6226;621;265;0;749;119852;Joan Jett & The Blackhearts;F;66;29;North America;Band
3I7bYwN9cMsXm5HqEH76Vv;A Little Bit More;{'2Mhi3jfuRSdbVZPdjqsnnN': 'Dr. Hook'};299;435;-12641;337;462;0;511;184007;Dr. Hook;M;62;40;North America;Band
49kdc9KAqm4N28Y01g8SuS;Georgia On My Mind;{'6YHEMoNPbcheiWS2haGzkn': 'Michael Bolton'};321;435;-10942;341;256;106;174;158465;Michael Bolton;M;69;37;North America;Solo
4LGPSTZwLtFrM1J1TJG9YB;Hustle Hard;{'31HjiqargV4NAw4GZqUale': 'Ace Hood'};795;775;-3915;792;155;178;751;140061;Ace Hood;M;65;28;North America;Solo
2jyMZT6TMbAGmRrNz8vhtp;I Just Can't Help Believing;{'0uUNzXylqsZdmFDwdxaP1V': 'B.J. Thomas'};582;266;-18532;293;764;422;604;133558;B.J. Thomas;M;53;18;North America;Solo
0ADZ5dmXhlfzjMw6lefoPl;Far Away;{'6deZN1bslXzeGvOLaLMOIF': 'Nickelback'};518;797;-5153;309;696;0;293;132915;Nickelback;M;79;67;North America;Band
0jh7P3NvKOE32ogmDRjrwc;I Knew It All The Time (1962 Single Version);{'2HBbky0Z08ZcCKVsXWbNE4': 'The Dave Clark Five'};358;789;-3473;896;593;115;709;76081;The Dave Clark Five;M;40;6;Europe;Band
1HOUzEsetdIPSpAgRPhZQt;Nobody Else but You;{'2iojnBLj0qIMiKPvVhLnsH': 'Trey Songz'};708;612;-6379;122;381;0;263;139913;Trey Songz;M;80;65;North America;Solo
4Ulh0OzG7AsYQif69JtIgS;MJB Da MVP;{'1XkoF8ryArs86LZvFOkbyr': 'Mary J. Blige'};745;739;-4461;83;131;123;481;100002;Mary J. Blige;F;74;44;North America;Solo
3ztKHejzVoxJRKSZHFFMdJ;Twilight Zone;{'1iTlOqIrZy8DlvCPJY2sjS': 'Golden Earring'};656;756;-6516;399;785;349;542;11856;Golden Earring;M;60;53;Europe;Band
7woWeDK1RaJBMH4FtCWIqJ;Daddy's Home;{'3mHX757X1ukOqoGrxw4qH2': 'Ricardo Caliente'};584;302;-11476;277;755;827;433;170152;Ricardo Caliente;M;25;1;North America;Solo
47nJdvSobIGBYdN7y2caLM;Turn off the Lights;{'68kACMx6A3D2BYiO056MeQ': 'Teddy Pendergrass'};615;405;-12386;376;49;129;645;118531;Teddy Pendergrass;M;58;48;North America;Solo
1p1nO35bbi4ZlQgjIA4oa4;The Kill (Bury Me);{'0RqtSIYZmd4fiBKVFqyIqD': 'Thirty Seconds To Mars'};309;912;-3881;646;14;271;302;183035;Thirty Seconds To Mars;M;73;63;North America;Band
1tEtX4jn9JPQwwGsW6oVwj;So Much Love;{'64K8B0w3UkARLiwjpm6DEL': 'Faith, Hope & Charity'};0.581;0.919;-5.244;0.0781;0.567;0;0.713;126.742;Faith, Hope & Charity;F;12;1;North America;Band
10Nmj3JCNoMeBQ87uw5j8k;Dani California;{'0L8ExT028jH3ddEcZwqJJ5': 'Red Hot Chili Peppers'};553;865;-4751;409;17;105;735;96161;Red Hot Chili Peppers;M;86;74;North America;Band
6uTb5oNK9RkTjxmh73W7MG;Die A Happy Man;{'6x2LnllRG5uGarZMsD4iO8': 'Thomas Rhett'};585;413;-9319;402;406;0;377;165957;Thomas Rhett;M;82;61;North America;Solo
6EdGkH1mk7dKIgc3CKgo7F;A Sign of the Times;{'6nKqt1nbSBEq3iUXD1Xgz8': 'Petula Clark'};532;708;-9162;339;551;0;887;13849;Petula Clark;F;55;25;Europe;Solo
0snyjt8NMg7Dc7E3xnDH9b;What Is Truth;{'6kACVPfCOnqzgfEF5ryl0x': 'Johnny Cash'};681;385;-12568;117;387;163;629;86139;Johnny Cash;M;79;29;North America;Solo
3nBrjf8zLSU99Wms5g51b3;Mystic Eyes;{'34Q8MwkQWloYHXCwsHxWkp': 'Them'};41;835;-8951;793;111;486;703;122749;Them;M;56;4;Europe;Band
6nwlPs3mgpHYUJJ0ETPIXP;Cinderella;{'1tfXh4XxILEuMU2qZupFn8': 'Firefall'};558;542;-11512;329;605;14;557;147029;Firefall;M;47;43;North America;Band
5hWLHFSmomXmeTXEE478My;Mary Jane;{'0FrpdcVlJQqibaz5HfBUrL': 'Rick James'};529;823;-701;129;266;182;86;94712;Rick James;M;65;62;North America;Solo
6REkCR0S8inDFLPc21ucEg;Why Do Fools Fall in Love;{'3MdG05syQeRYPPcClLaUGl': 'Diana Ross'};667;622;-11677;585;522;787;962;79944;Diana Ross;F;73;34;North America;Solo
4V5RFkTNDTGjkHEkg31aQQ;You Make Me Feel So Good;{'6etIM3JbzGPxTdfNWWfsVH': 'The McCoys'};798;647;-10997;459;366;51;854;111872;The McCoys;M;46;8;North America;Band
7MJgHOKfiffKRPLQTSLlgo;Am I Black Enough for You?;{'187xgSpsFH8mMbAcoCW0zE': 'Billy Paul'};464;912;-8532;656;281;985;872;191413;Billy Paul;M;58;31;North America;Solo
5KRcRLeFgharHbfWW6E6TC;I Have A Boyfriend;{'05sIdEkXAYDbDDdv3T56Oj': 'The Chiffons'};564;486;-7858;356;469;141;712;13596;The Chiffons;F;53;7;North America;Band
6iF9RZgObLsl3rSNbc9F32;Change;{'2jS7I1u7BpgWT9ssG62Zr1': 'Lisa Stansfield'};48;797;-9798;119;461;463;36;112697;Lisa Stansfield;F;60;14;Europe;Solo
0PAakGrsWLfMwZqGY2IHMB;Livin' Right;{'3vMWY1bUrmYoSoEWLiQWOZ': 'Glenn Frey'};728;674;-12484;384;118;765;609;135156;Glenn Frey;M;55;9;North America;Solo
3YoajGjjCPHvipiuNvP4a3;Open;{'0h9smro0z3HqUbD94jotU8': 'Smokey Robinson'};722;859;-7333;739;379;182;617;106485;Smokey Robinson;M;64;6;North America;Solo
2NLgJVAko27NbJo5wINukh;I Don't Love You Anymore;{'68kACMx6A3D2BYiO056MeQ': 'Teddy Pendergrass'};806;888;-7321;658;178;306;831;118965;Teddy Pendergrass;M;58;27;North America;Solo
42ENIUbWw6VusXuB2VMhPx;Round And Round - Remix;{'31BLZAIf5FNCUAl2IJ6PKh': 'Jonell'};622;751;-4585;266;337;0;886;91443;Jonell;F;31;37;North America;Solo
0oBPGM6wuugs65vG3etknO;Baby Baby All the Time;{'7skNRvdwTKOfCyHML9NZsG': 'The Superbs'};484;375;-11079;365;659;0;546;70306;The Superbs;M;23;5;North America;Band
4Tt0BZS1KLcyNpMrKQsDzT;Southern Comfort Zone;{'13YmWQJFwgZrd4bf5IjMY4': 'Brad Paisley'};431;876;-6109;658;771;181;519;160;Brad Paisley;M;72;33;North America;Solo
2d3IL23ljl9L4x1RZatwr2;So Cold;{'5BtHciL0e0zOP7prIHn3pP': 'Breaking Benjamin'};479;792;-5486;617;295;483;295;153025;Breaking Benjamin;M;77;42;North America;Band
07GpPzN1AAk1mLBLpnK12b;I Love You Drops;{'26LmRGHptm85F27BZwOSt7': 'Vic Dana'};503;378;-11533;317;552;562;656;124496;Vic Dana;M;25;7;North America;Solo
6M1M6cRtVkm5d0qTzkSEuK;Run to You;{'6XpaIBNiVzIetEPCWDvAFP': 'Whitney Houston'};372;363;-10212;31;632;0;145;77079;Whitney Houston;F;84;56;North America;Solo
68JS5SFTnW5Yv9Vzw81Jf0;Millionaire;{'4YLtscXsxbVgi031ovDDdh': 'Chris Stapleton'};602;463;-9666;279;165;968;454;142635;Chris Stapleton;M;80;67;North America;Solo
